price,lot_size,waterfront,age,land_value,new_construct,central_air,living_area,pct_college,bedrooms,fireplaces,bathrooms,rooms,test,living_area_log,land_value_log,price_log,fuel_type_Gas,fuel_type_Oil,heat_type_Hot Air,heat_type_Hot Water,sewer_type_Private,sewer_type_Public
275000,0.37,0,14,31200,0,1,2011,40,4,1,2.5,8,0,7.606387389772652,10.348173373797573,12.524526376648708,True,False,True,False,True,False
325000,0.27,1,105,56500,0,0,1391,40,2,1,1.0,4,0,7.237778191923443,10.941995917134532,12.691580461311874,False,False,False,False,False,True
406000,1.08,0,15,21100,0,1,2636,40,4,3,2.5,8,0,7.877017895622398,9.957028319464158,12.91410843858387,True,False,True,False,True,False
230000,0.31,0,19,27000,0,0,1656,40,3,1,1.5,6,0,7.412160334945205,10.203592144986466,12.345834587905333,False,False,False,False,False,True
125000,0.04,0,130,2400,0,0,1518,64,3,0,1.0,8,1,7.325148957955575,7.783224016336037,11.736069016284437,True,False,True,False,False,True
148000,0.41,0,84,18200,0,0,1182,64,3,1,1.5,8,0,7.074963197966044,9.809176873064887,11.904967552746252,False,True,True,False,False,True
279000,0.44,0,9,26000,0,1,1836,64,3,0,2.5,8,0,7.515344571180436,10.165851817003619,12.538967060803502,True,False,True,False,False,True
250000,0.62,0,14,31600,0,1,1529,64,2,1,2.0,6,1,7.332369205929062,10.360912399575003,12.429216196844383,True,False,True,False,True,False
314940,0.37,0,0,108900,1,0,2715,40,4,1,3.0,10,0,7.906547232368036,11.598185308921051,12.660137423474401,True,False,True,False,False,True
165900,0.16,0,21,15100,0,0,1184,40,2,0,1.5,3,0,7.076653815443951,9.622450022803015,12.019140476178535,False,False,False,False,False,True
150000,0.75,0,14,3700,0,0,1120,36,3,0,1.5,6,0,7.02108396428914,8.216088098632316,11.918390573078392,False,True,True,False,True,False
133000,0.15,0,15,2500,0,0,1008,36,3,0,1.0,4,0,6.915723448631314,7.824046010856292,11.79810440720389,True,False,True,False,False,True
155000,0.37,0,18,2500,0,0,1008,36,3,0,1.0,7,1,6.915723448631314,7.824046010856292,11.951180395901384,False,False,False,False,True,False
220000,0.41,0,57,4800,0,0,2077,36,3,1,2.0,7,1,7.638679823876112,8.476371196895983,12.301382825334498,False,True,True,False,True,False
229000,1.61,0,26,4500,0,0,1572,36,3,0,1.5,4,1,7.360103972989152,8.411832675758411,12.341477282536376,False,False,False,False,True,False
177000,0.63,0,34,5000,0,0,1874,36,4,0,1.5,9,0,7.535830462798367,8.517193191416238,12.083905011555967,False,True,False,True,True,False
120000,0.11,0,50,1300,0,0,768,36,2,0,1.0,6,1,6.643789733147672,7.170119543449628,11.695247021764184,True,False,True,False,False,True
195000,0.29,0,3,3800,0,0,1552,36,3,1,2.5,5,0,7.347299700743164,8.242756345714477,12.180754837545884,True,False,True,False,True,False
315371,1.0,0,1,3400,0,0,2331,36,4,1,2.5,8,0,7.754052639035757,8.131530710604252,12.66150500254941,True,False,True,False,True,False
137000,0.36,0,48,3600,0,0,960,36,2,0,1.0,3,0,6.866933284461882,8.1886891244442,11.827736204810263,True,False,True,False,True,False
225700,0.36,0,19,13000,0,0,1720,64,3,0,1.5,9,0,7.450079569807499,9.472704636443673,12.326961962805628,False,False,False,False,False,True
204900,0.34,0,20,13000,0,0,1437,64,3,0,1.5,8,0,7.270312886079025,9.472704636443673,12.230277334226992,False,False,False,False,False,True
189500,0.34,0,19,13000,0,1,1510,64,3,0,2.0,8,0,7.31986492980897,9.472704636443673,12.152144303504619,False,True,True,False,False,True
374000,0.72,0,21,26000,0,0,3021,28,4,1,2.5,11,0,8.013343181386672,10.165851817003619,12.832011076396668,False,False,False,False,False,True
319000,0.35,0,12,13000,0,0,1960,64,4,0,2.5,8,1,7.580699752224563,9.472704636443673,12.672946381766982,True,False,False,True,True,False
294100,0.39,0,11,13000,0,0,2112,64,3,1,2.5,10,0,7.655390644826152,9.472704636443673,12.591675124542087,True,False,False,True,True,False
440760,0.38,0,0,13000,0,1,2917,64,4,1,3.0,10,0,7.978310969867722,9.472704636443673,12.996255788601713,True,False,True,False,True,False
128000,0.16,0,21,15700,0,0,912,40,2,1,1.5,4,1,6.815639990074331,9.6614159913364,11.759785542901755,False,False,False,False,False,True
239505,0.37,0,1,108900,1,0,2244,40,3,1,2.5,10,0,7.716015266642587,11.598185308921051,12.38632957244191,True,False,True,False,False,True
141700,0.15,0,18,15100,0,0,1202,40,2,0,1.5,4,0,7.091742115095153,9.622450022803015,11.861467425678772,False,False,False,False,False,True
215500,0.34,0,19,27000,0,1,2601,40,4,1,2.5,10,0,7.8636512654486515,10.203592144986466,12.28071618852594,True,False,True,False,False,True
320210,0.81,0,1,108900,1,0,2492,40,3,1,2.5,9,1,7.820840879907344,11.598185308921051,12.676732309538039,True,False,True,False,False,True
273495,0.3,0,1,108900,1,0,2680,40,4,0,2.5,11,0,7.893572073504902,11.598185308921051,12.519038619141414,True,False,True,False,False,True
256350,0.35,0,1,108900,1,0,2271,40,3,1,2.5,6,0,7.7279755421055585,11.598185308921051,12.454298977211847,True,False,True,False,False,True
255000,0.33,0,17,27000,0,0,2012,40,3,1,3.0,6,0,7.60688453121963,10.203592144986466,12.449018824140563,False,False,False,False,False,True
124000,0.09,0,13,6700,0,0,920,40,3,0,1.0,8,0,6.824373670043086,8.809862805379057,11.728036844587175,False,False,False,False,False,True
293000,1.94,0,5,110000,0,1,2111,40,3,1,2.0,9,0,7.65491704784832,11.608235644774552,12.587927887999204,True,False,True,False,True,False
147000,0.15,0,20,15100,0,0,1184,40,3,1,2.0,4,0,7.076653815443951,9.622450022803015,11.898187865760873,True,False,False,True,False,True
284595,0.32,0,1,108900,1,0,2627,40,4,1,3.0,10,0,7.87359778968554,11.598185308921051,12.558822395966343,True,False,True,False,False,True
342269,0.39,0,1,108900,1,0,2641,40,4,1,3.0,9,0,7.878912912297133,11.598185308921051,12.74335225658423,True,False,True,False,False,True
229000,0.51,0,25,25000,0,0,1736,40,3,1,1.5,8,1,7.459338895220296,10.126631103850338,12.341477282536376,True,False,False,True,False,True
216900,0.31,0,19,27000,0,0,1656,40,3,1,1.5,7,1,7.412160334945205,10.203592144986466,12.287191696814967,False,False,False,False,False,True
164900,0.15,0,22,15100,0,0,1168,40,3,1,1.5,6,1,7.0630481633881725,9.622450022803015,12.01309450854769,False,False,False,False,False,True
149000,0.15,0,18,15100,0,0,1385,40,2,1,1.5,3,0,7.233455418621439,9.622450022803015,11.911701584927597,True,False,True,False,False,True
150000,0.18,0,85,3600,0,0,969,64,2,0,1.0,4,0,6.876264611890766,8.1886891244442,11.918390573078392,False,True,True,False,True,False
214990,0.32,0,17,27000,0,0,1508,40,3,1,1.5,6,0,7.318539548567902,10.203592144986466,12.278346794400193,True,False,False,True,False,True
173000,0.14,0,26,15100,0,1,1602,40,2,1,1.5,7,0,7.379008127628304,9.622450022803015,12.061046873479915,True,False,True,False,False,True
149900,0.17,0,19,15800,0,0,912,40,2,1,1.5,4,0,6.815639990074331,9.667765219015058,11.917723684090689,False,False,False,False,False,True
155000,0.15,0,18,15100,0,0,1128,40,2,0,1.5,3,0,7.028201432058005,9.622450022803015,11.951180395901384,False,False,False,False,False,True
170000,0.16,0,18,15100,0,0,1514,40,3,1,1.5,5,0,7.322510433997394,9.622450022803015,12.043553716032399,False,False,False,False,False,True
237500,0.37,0,19,27000,0,0,1535,40,3,0,2.0,5,0,7.336285660021297,10.203592144986466,12.377922902456833,False,False,False,True,False,True
297065,0.45,0,1,108900,1,0,2722,40,4,0,3.0,9,0,7.909122183211411,11.598185308921051,12.601706249058383,True,False,True,False,False,True
342202,0.44,0,1,108900,1,1,2711,40,4,1,2.5,9,0,7.905072849498666,11.598185308921051,12.74315648495851,True,False,True,False,False,True
345264,0.88,0,1,108900,1,1,3020,40,4,1,3.0,11,0,8.013012110368916,11.598185308921051,12.752064620775247,True,False,True,False,False,True
325046,0.5,0,1,108900,1,0,2712,40,4,0,2.5,10,1,7.905441649060286,11.598185308921051,12.69172198975779,True,False,True,False,False,True
367000,1.0,0,19,21400,0,1,2556,64,4,1,2.5,8,0,7.846198815497425,9.971146201009942,12.813117127036707,False,False,False,False,True,False
159900,0.17,0,21,15200,0,0,1184,40,3,0,2.0,4,0,7.076653815443951,9.629050706834368,11.982303898822046,False,False,False,False,False,True
145000,0.16,0,21,15700,0,0,912,40,2,1,1.5,3,0,6.815639990074331,9.6614159913364,11.884489021402711,True,False,True,False,False,True
272500,0.32,0,18,27000,0,1,2212,40,4,1,2.5,10,1,7.701652362642226,10.203592144986466,12.515393893085436,True,False,True,False,False,True
163255,0.09,0,25,15100,0,1,1602,40,2,1,1.5,3,1,7.379008127628304,9.622450022803015,12.003068674541018,True,False,True,False,False,True
319000,0.47,0,1,108900,1,0,3285,40,4,1,3.0,12,0,8.09712193091871,11.598185308921051,12.672946381766982,True,False,True,False,False,True
160600,0.15,0,20,15100,0,0,1406,40,2,0,1.5,3,0,7.2485040723706105,9.622450022803015,11.986672080494799,False,False,False,False,False,True
246000,0.34,0,20,27000,0,1,1472,40,3,1,2.0,6,1,7.294377299288821,10.203592144986466,12.4130868149145,True,False,True,False,False,True
153000,0.17,0,57,10200,0,0,1072,40,2,0,1.0,6,0,6.977281341630747,9.230142999272362,11.938193200374572,False,True,True,False,False,True
295000,0.48,0,15,30000,0,0,2504,64,5,1,2.5,10,0,7.825644732219989,10.308952660644293,12.594730635321957,True,False,True,False,True,False
159000,0.16,0,18,15100,0,0,1184,40,2,0,1.5,3,1,7.076653815443951,9.622450022803015,11.976659481202368,False,False,False,False,False,True
148400,0.15,0,20,15700,0,0,912,40,2,1,1.5,5,0,6.815639990074331,9.6614159913364,11.907666609715417,False,False,False,False,False,True
311000,0.54,0,10,30000,0,1,2120,40,3,0,2.5,7,0,7.659171367666058,10.308952660644293,12.647548191161372,True,False,True,False,False,True
314000,0.53,0,1,108900,1,0,3344,40,4,1,3.5,11,1,8.114922974204593,11.598185308921051,12.65714826489039,True,False,True,False,False,True
250000,0.4,0,25,27000,0,1,2243,40,3,1,2.5,6,0,7.715569534520208,10.203592144986466,12.429216196844383,False,False,True,False,False,True
149000,0.16,0,21,15700,0,0,908,40,2,0,1.0,3,0,6.811244378601294,9.6614159913364,11.911701584927597,False,False,False,False,False,True
307890,0.55,0,1,108900,1,0,2714,40,4,0,3.0,12,0,7.906178840394815,11.598185308921051,12.63749785530787,True,False,True,False,False,True
223000,0.33,0,18,27000,0,0,1360,40,3,1,1.5,8,1,7.215239978730097,10.203592144986466,12.314927050442256,False,False,False,False,False,True
219000,0.47,0,27,24600,0,0,1719,64,3,1,1.5,5,0,7.449498005382849,10.110501721920453,12.296827008798639,False,False,False,False,False,True
178000,0.48,0,28,24800,0,0,1404,64,3,1,1.5,6,0,7.247080584585756,10.118598932153073,12.089538829274222,False,False,False,False,False,True
295925,0.56,0,0,108900,1,0,2134,40,4,1,2.5,9,0,7.665753431861699,11.598185308921051,12.597861322822094,True,False,True,False,False,True
141160,0.17,0,20,15800,0,0,912,40,2,0,1.5,6,1,6.815639990074331,9.667765219015058,11.857649277789207,False,False,False,False,False,True
229900,0.34,0,9,30000,0,1,1423,40,3,1,1.5,8,0,7.260522598089852,10.308952660644293,12.345399710751273,False,False,False,False,False,True
254900,0.33,0,10,30000,0,0,2044,40,3,0,2.0,5,0,7.622663951323595,10.308952660644293,12.448626590364206,True,False,True,False,False,True
126000,0.85,0,28,3900,0,0,896,36,2,0,1.0,4,1,6.79794041297493,8.268731832117737,11.744037185933616,False,True,True,False,True,False
176500,0.37,0,55,4600,0,1,1380,36,3,1,1.5,6,1,7.22983877815125,8.433811582477187,12.081076155355488,False,True,False,True,True,False
161800,0.34,0,41,3500,0,0,960,36,3,0,1.0,7,1,6.866933284461882,8.160518247477505,11.994116283606528,True,False,True,False,True,False
112200,0.14,0,44,2400,0,0,840,36,2,0,1.0,4,1,6.733401891837359,7.783224016336037,11.628038272070732,True,False,True,False,False,True
154500,0.54,0,35,5700,0,0,1820,36,4,0,1.5,8,0,7.506591780070841,8.648221453822641,11.947949375319936,True,False,False,True,True,False
300000,0.92,0,19,5000,0,1,2144,36,3,1,2.5,8,1,7.670428522190693,8.517193191416238,12.611537753638338,False,True,True,False,True,False
206000,0.1,0,17,5100,0,0,1610,36,3,0,2.0,8,1,7.383989457978509,8.536995818712418,12.235631447771718,True,False,True,False,True,False
257000,0.75,0,6,1700,0,0,1752,36,3,0,2.5,7,0,7.468513271496337,7.438383530044307,12.456831363877356,True,False,True,False,True,False
182000,0.38,0,36,3300,0,0,1729,36,4,1,1.5,8,0,7.455298485683291,8.101677747454572,12.111761966058932,True,False,False,True,True,False
161000,0.59,0,37,4400,0,0,1056,36,3,0,1.0,6,0,6.962243464266207,8.389359819906353,11.9891596439666,True,False,True,False,True,False
176000,0.42,0,21,12250,0,0,1292,64,3,0,1.5,6,0,7.163946684342547,9.413281215972873,12.078239274020289,False,False,False,False,False,True
177160,0.41,0,35,7200,0,0,832,64,3,0,1.0,8,0,6.723832440821209,8.881836305004146,12.084808558037135,False,True,True,False,False,True
355063,0.36,0,0,13000,1,1,2256,64,4,1,2.5,8,1,7.721348612617949,9.472704636443673,12.780050517501273,True,False,True,False,True,False
213000,0.48,0,20,10000,0,0,1274,64,3,1,2.0,4,1,7.149916836132109,9.210340371976184,12.269047444691562,False,False,False,False,False,True
266500,0.52,0,18,13000,0,0,1608,64,3,0,2.5,4,0,7.382746449738912,9.472704636443673,12.493129522588037,False,False,False,False,False,True
285000,0.36,0,13,13000,0,0,1868,64,3,1,2.5,9,1,7.532623618788788,9.472704636443673,12.560244459250788,True,False,False,True,True,False
178900,0.35,0,21,36500,0,0,1554,64,3,0,1.0,4,0,7.348587530927593,10.505067539570582,12.09458226949681,False,False,False,False,False,True
300000,0.56,0,34,30800,0,0,3604,64,6,1,3.5,12,0,8.189799618728228,10.335269968961667,12.611537753638338,True,False,False,True,False,True
211000,0.49,0,41,28600,0,1,1887,64,4,1,2.5,8,0,7.54274354536855,10.261161996807944,12.259613412458204,True,False,False,True,False,True
451000,2.0,0,52,84000,0,1,1326,64,3,0,1.0,7,0,7.189922170745808,11.33857207782545,13.019222618484815,False,True,True,False,False,True
201400,0.49,0,30,28600,0,0,1876,64,3,1,2.5,6,1,7.53689712956617,10.261161996807944,12.213048259266598,True,False,False,True,False,True
195900,0.4,0,34,30000,0,0,1672,64,3,1,0.0,5,0,7.421775793644647,10.308952660644293,12.185359603932632,True,False,True,False,False,True
190000,0.57,0,35,34900,0,1,2064,64,4,1,2.5,6,0,7.6324011266014535,10.460242108190519,12.154779351142624,True,False,True,False,False,True
150000,0.21,0,19,19100,0,0,1138,64,2,1,1.0,4,0,7.037027614686276,9.857443614034722,11.918390573078392,False,False,False,False,False,True
206000,1.0,0,19,36000,0,1,1814,64,3,1,1.5,7,1,7.503289630675082,10.491274217438248,12.235631447771718,True,False,True,False,True,False
285000,0.32,0,28,35000,0,1,2380,64,4,1,1.5,10,0,7.77485576666552,10.46310334047155,12.560244459250788,False,False,False,False,False,True
120000,0.2,0,24,14000,0,0,976,64,2,0,2.0,3,0,6.883462586413092,9.546812608597396,11.695247021764184,False,False,False,False,False,True
377500,1.0,0,21,116300,0,1,2886,64,4,2,2.5,9,0,7.9676267393338165,11.663928338506755,12.841325847671216,True,False,True,False,False,True
340000,0.55,0,8,19300,0,0,2483,64,4,1,2.5,10,1,7.817222785508166,9.867860374892977,12.736700896592344,True,False,True,False,False,True
240000,0.45,0,35,32300,0,0,1846,64,3,1,1.5,6,1,7.520776415062797,10.382822509210747,12.388394202324129,True,False,True,False,False,True
295000,0.49,0,17,36900,0,1,2592,64,4,1,2.5,12,0,7.860185057472165,10.515966830028619,12.594730635321957,True,False,True,False,False,True
215000,0.63,0,21,39100,0,1,1792,64,3,0,1.5,9,0,7.491087593534876,10.573877745973457,12.2783933071098,False,False,False,False,False,True
275000,0.47,0,35,27800,0,0,2588,64,4,1,2.5,10,1,7.858640655620791,10.232791299678729,12.524526376648708,True,False,False,True,False,True
189000,0.81,0,53,21600,0,0,1210,64,3,0,1.0,7,0,7.098375638590786,9.980448593672257,12.14950229404178,True,False,False,True,True,False
156000,0.09,0,26,17600,0,1,1290,64,2,1,1.5,3,0,7.162397497355718,9.775654181026242,11.957611286231675,True,False,True,False,False,True
410000,0.79,0,11,86900,0,0,2444,75,4,1,3.0,11,0,7.8013913202914855,11.372513311253483,12.92391243868049,True,False,True,False,True,False
264500,0.46,0,34,27400,0,0,2376,64,4,2,2.5,9,0,7.773173680482536,10.218298292376161,12.48559653028049,True,False,False,True,False,True
145500,0.09,0,20,17600,0,0,1480,64,3,0,1.5,4,0,7.299797366758161,9.775654181026242,11.887931365593685,True,False,True,False,False,True
116500,0.08,0,22,17200,0,1,1375,64,2,0,1.5,4,1,7.226209010100671,9.752664662801545,11.665646551987892,True,False,True,False,False,True
264500,0.44,0,40,26600,0,0,2676,64,4,1,2.5,11,0,7.892078421248119,10.188666494769791,12.48559653028049,True,False,False,True,False,True
215000,0.3,0,32,24500,0,0,1778,64,3,1,1.5,6,1,7.48324441607385,10.106428396532818,12.2783933071098,True,False,True,False,False,True
263000,0.6,0,28,28800,0,0,2570,64,5,1,2.5,12,1,7.851661177889265,10.268130666124037,12.479909311159902,True,False,False,True,False,True
243000,0.57,0,9,34900,0,0,1272,64,2,0,1.5,6,1,7.148345743900068,10.460242108190519,12.400816722322686,True,False,True,False,False,True
203000,0.29,0,30,23900,0,1,1852,64,3,1,1.5,6,1,7.524021415206125,10.081633737919603,12.220961258023925,True,False,True,False,False,True
335000,0.61,0,10,34700,0,1,2298,64,4,1,2.5,9,0,7.739794458408701,10.45449496593495,12.721885810807203,True,False,True,False,True,False
385000,0.5,0,7,17500,0,1,2259,64,4,1,2.5,9,0,7.7226775164680035,9.769956159911606,12.86099861326992,True,False,True,False,False,True
210000,0.59,0,38,31700,0,0,2426,64,4,1,2.5,7,0,7.793999089503996,10.364071959865372,12.254862809699606,True,False,False,True,False,True
154000,0.14,0,20,18400,0,0,1480,64,3,1,1.5,5,0,7.299797366758161,9.820105943597078,11.944707881395766,True,False,False,True,False,True
155000,0.17,0,20,18700,0,1,1244,64,2,0,2.0,6,1,7.126087273299125,9.836278802842678,11.951180395901384,True,False,True,False,False,True
165000,0.17,0,22,18700,0,0,1479,64,3,0,1.5,4,0,7.2991214627108,9.836278802842678,12.013700752882718,True,False,True,False,False,True
300000,0.7,0,15,40000,0,0,2358,64,4,0,2.5,7,1,7.765569081097317,10.596634733096073,12.611537753638338,True,False,True,False,False,True
240000,0.46,0,33,32700,0,1,1453,64,4,1,2.0,9,0,7.2813856635702825,10.395130356885344,12.388394202324129,True,False,True,False,False,True
182000,0.35,0,40,27800,0,1,2080,64,4,1,1.5,10,0,7.640123172695364,10.232791299678729,12.111761966058932,True,False,True,False,False,True
194000,6.15,0,64,73500,0,0,1960,64,3,1,1.5,9,0,7.580699752224563,11.205040685200927,12.175613438045465,False,True,False,True,True,False
410000,0.44,0,3,13200,0,1,2600,64,4,1,2.5,10,0,7.8632667240095735,9.487972108574462,12.92391243868049,True,False,True,False,False,True
280000,0.85,0,18,40800,0,1,1897,64,4,1,2.5,7,0,7.5480289699350145,10.616437360392252,12.542544882151386,True,False,True,False,False,True
235000,0.47,0,37,27800,0,0,1872,64,4,1,2.5,9,1,7.534762657037537,10.232791299678729,12.367340793126296,True,False,False,True,False,True
185000,0.06,0,27,16400,0,1,1260,64,2,1,1.5,6,1,7.138866999945524,9.70503661381229,12.128111104060462,True,False,True,False,False,True
167000,0.21,0,21,14700,0,1,1228,64,3,1,1.5,5,1,7.113142108707088,9.595602772766828,12.025749091398891,True,False,True,False,False,True
206500,0.5,0,35,34500,0,1,1956,64,4,0,2.0,7,0,7.578656850594762,10.448714603019452,12.238055691383224,True,False,True,False,False,True
165000,0.05,0,19,16000,0,1,1480,64,3,0,2.5,6,1,7.299797366758161,9.680344001221918,12.013700752882718,True,False,True,False,False,True
230000,0.35,0,42,27800,0,1,1793,64,4,1,1.5,9,0,7.491645473605133,10.232791299678729,12.345834587905333,True,False,True,False,True,False
235000,0.73,0,34,35700,0,0,2078,64,4,1,1.5,6,0,7.639161171659173,10.48290596776773,12.367340793126296,True,False,True,False,False,True
200500,0.69,0,26,27900,0,1,1666,64,3,1,1.5,4,1,7.418180822726788,10.236381967809457,12.20856952572876,True,False,True,False,True,False
310000,0.46,0,21,27400,0,0,2378,64,3,1,2.5,9,0,7.774015077250727,10.218298292376161,12.644327576461329,True,False,False,True,False,True
169900,0.06,0,27,16400,0,1,1452,64,3,1,1.5,5,0,7.280697195384741,9.70503661381229,12.042965307660024,True,False,True,False,False,True
210500,0.28,0,22,32000,0,0,1792,64,3,1,1.5,5,0,7.491087593534876,10.373491181781864,12.257240932104573,False,False,False,False,False,True
305000,0.92,0,16,35900,0,0,2290,75,4,1,2.0,7,0,7.736307096548285,10.48849257447637,12.628067055589549,False,True,False,True,True,False
508000,0.17,0,1,116700,0,0,3511,64,4,1,2.5,12,0,8.163656176168432,11.667361818274648,13.138236726560619,True,False,True,False,False,True
220000,0.41,0,39,30500,0,0,1922,64,4,0,1.5,9,1,7.561121589530238,10.325481962595504,12.301382825334498,True,False,True,False,False,True
256000,0.5,0,20,29000,0,0,2263,64,4,1,2.5,11,1,7.724446645633537,10.275051108968611,12.4529327234617,True,False,False,True,False,True
196900,0.41,0,35,30500,0,1,1672,64,4,0,1.5,6,0,7.421775793644647,10.325481962595504,12.190451264627217,True,False,True,False,False,True
233000,0.26,0,30,21900,0,1,1902,64,3,1,1.5,5,0,7.550661243105336,9.994241915804592,12.358793732547838,True,False,True,False,False,True
140000,0.06,0,20,16400,0,1,1479,64,2,1,1.5,7,0,7.2991214627108,9.70503661381229,11.84939770159144,True,False,True,False,False,True
162900,0.12,0,20,18200,0,0,1314,64,2,1,1.5,5,0,7.1808311990445555,9.809176873064887,12.000891794590137,False,False,False,False,False,True
178000,0.17,0,18,18700,0,1,1302,64,2,0,1.5,4,1,7.171656822768514,9.836278802842678,12.089538829274222,False,False,False,False,False,True
265000,0.67,0,40,34100,0,0,2310,64,5,1,2.5,10,0,7.745002803515839,10.437052663271608,12.487485104968359,True,False,False,True,False,True
454900,0.66,0,9,75800,0,0,2880,64,4,1,2.5,11,1,7.965545573129992,11.235853571630463,13.027832893558095,True,False,True,False,False,True
215000,5.65,0,53,69400,0,1,1948,64,2,1,1.5,5,0,7.5745584842024805,11.147642146494896,12.2783933071098,False,True,True,False,False,True
248000,0.67,0,16,39600,0,1,1613,64,3,1,1.5,8,0,7.385851078125209,10.586584397242571,12.421184025147118,True,False,True,False,False,True
395000,0.7,0,16,35000,0,1,2803,64,4,1,3.0,10,0,7.938445551164788,10.46310334047155,12.886641043883259,True,False,False,True,False,True
171500,0.07,0,20,16800,0,1,1479,64,3,1,1.5,4,0,7.2991214627108,9.72913416539135,12.052338545588132,False,False,False,False,False,True
268000,0.48,0,27,62000,0,1,2147,64,4,1,2.5,10,1,7.671826797878781,11.03488966402723,12.498742259492994,True,False,True,False,False,True
166500,0.06,0,20,16400,0,1,1314,64,2,1,1.5,4,0,7.1808311990445555,9.70503661381229,12.022750588402635,False,False,False,False,False,True
355000,0.43,0,7,39000,0,1,2330,64,4,1,2.5,7,1,7.753623546559746,10.571316925111784,12.779873068457553,True,False,True,False,False,True
165000,0.93,0,13,38300,0,0,1352,64,3,0,1.0,8,0,7.20934025660291,10.553205175168737,12.013700752882718,True,False,True,False,True,False
300000,0.08,0,34,37300,0,0,2276,64,5,1,2.5,10,0,7.730174795246222,10.526748605631907,12.611537753638338,True,False,False,True,False,True
350000,0.5,0,18,63500,0,1,2162,64,4,1,2.5,9,0,7.6787889981991535,11.058795184880783,12.765688433465597,True,False,True,False,False,True
279900,0.49,0,19,62800,0,1,2091,64,4,1,2.5,8,0,7.645397699428633,11.04771035245629,12.542187675503545,True,False,True,False,False,True
265000,0.65,0,37,33500,0,0,2564,64,4,1,2.5,8,0,7.849323818040561,10.419300717813158,12.487485104968359,True,False,False,True,False,True
267000,0.31,0,33,25100,0,0,2050,64,4,0,1.5,9,0,7.6255950721324535,10.130623125119875,12.495003937382387,True,False,True,False,False,True
235000,0.76,0,38,35300,0,0,1768,64,3,0,2.0,5,0,7.477604243197589,10.471638242921388,12.367340793126296,True,False,False,True,False,True
299900,0.46,0,18,60500,0,1,2497,64,3,1,2.5,9,1,7.822845290279774,11.010398644018933,12.6112043647371,True,False,True,False,False,True
167000,0.07,0,26,16800,0,1,1290,64,2,1,1.5,7,0,7.162397497355718,9.72913416539135,12.025749091398891,True,False,True,False,False,True
168000,0.4,0,149,28000,0,0,1776,64,3,0,2.0,8,0,7.4821189235521155,10.239959789157341,12.031719258385396,False,True,True,False,True,False
150000,0.07,0,21,16800,0,0,1480,64,3,0,1.5,6,0,7.299797366758161,9.72913416539135,11.918390573078392,False,False,False,False,False,True
255000,0.41,0,21,25400,0,1,1910,64,4,0,2.5,6,1,7.554858521040676,10.142504453006628,12.449018824140563,True,False,True,False,False,True
455000,4.2,0,29,70500,0,1,2828,64,3,1,2.5,10,1,7.947325027016463,11.16336798880036,13.028052697933088,False,False,False,False,True,False
351100,0.46,0,3,16100,0,0,2535,64,4,1,2.5,10,1,7.837948916025283,9.686574550972555,12.768826362156524,True,False,True,False,False,True
315000,0.46,0,36,27400,0,0,2576,64,4,1,2.5,12,0,7.853993087224244,10.218298292376161,12.66032791780777,True,False,False,True,False,True
220000,0.4,0,21,28000,0,0,1500,64,3,0,1.5,7,0,7.313220387090301,10.239959789157341,12.301382825334498,True,False,True,False,False,True
159000,0.14,0,20,18400,0,0,1480,64,3,0,1.5,8,0,7.299797366758161,9.820105943597078,11.976659481202368,False,False,False,False,False,True
341000,0.57,0,16,68800,0,1,2250,64,3,1,2.5,8,0,7.718685495198466,11.138959023921435,12.739637756265655,True,False,True,False,False,True
276000,0.47,0,19,36600,0,1,1831,64,3,1,2.0,5,0,7.5126175446745105,10.507803519389457,12.528156144699286,True,False,True,False,False,True
309000,0.49,0,19,62800,0,1,2214,64,4,1,2.5,10,1,7.7025561132685825,11.04771035245629,12.641096555879882,True,False,True,False,False,True
217021,0.46,0,31,32700,0,0,1846,64,3,0,1.5,7,1,7.520776415062797,10.395130356885344,12.287749402033825,True,False,False,True,True,False
188500,0.05,0,19,16000,0,1,1302,64,2,0,1.5,6,0,7.171656822768514,9.680344001221918,12.146853285870202,True,False,True,False,False,True
320000,0.55,0,33,50300,0,1,2212,64,4,1,2.5,9,0,7.701652362642226,10.82576035608783,12.676076274775909,True,False,True,False,False,True
247000,0.34,0,40,39000,0,0,1783,64,4,1,2.5,10,0,7.48605261786314,10.571316925111784,12.417143615610113,True,False,True,False,False,True
166000,0.1,0,21,18000,0,0,1480,64,2,1,1.5,7,0,7.299797366758161,9.798127036878302,12.01974306733868,False,False,False,False,False,True
236000,0.15,0,37,38800,0,0,1794,64,3,0,2.0,6,0,7.492203042618741,10.566175525611365,12.371587084007746,False,True,False,True,True,False
233900,0.3,0,32,24500,0,1,1918,64,4,1,1.5,6,0,7.559038255443384,10.106428396532818,12.36264895257227,True,False,True,False,False,True
162740,0.07,0,21,16800,0,0,1480,64,3,1,1.5,8,1,7.299797366758161,9.72913416539135,11.999909114250649,True,False,True,False,False,True
225000,0.45,0,35,32300,0,0,1756,64,4,1,1.5,7,0,7.470793774195062,10.382822509210747,12.323855681186558,True,False,True,False,False,True
360000,0.91,0,17,77200,0,1,2499,64,4,1,3.0,7,0,7.823645930834952,11.254154736012868,12.793859310432293,True,False,False,True,False,True
281520,0.56,0,34,30800,0,1,2310,64,5,1,3.0,8,0,7.745002803515839,10.335269968961667,12.547958771995466,True,False,False,True,False,True
